x,y,kappa
329933.7864733050,4157670.2286958802,-0.0003210905135643125
329933.7889626630,4157670.2317949198,0.0003727861857645516
329933.7914520220,4157670.2348939702,-0.0003756581678948508
329933.7939413800,4157670.2379930099,0.0003268344768119245
329933.7964307400,4157670.2410920602,7.919156523480042e-05
329933.7989200980,4157670.2441911101,-0.0004548498912381279
329933.8014094570,4157670.2472901498,0.0003756581609383424
329933.8038988170,4157670.2503892002,3.036793331145667e-05
329933.8063881760,4157670.2534882501,-0.0003387467012064106
329933.8088775340,4157670.2565872902,0.0003387467012064106
329933.8113668930,4157670.2596863401,-0.0004060261749482599
329933.8138562520,4157670.2627853798,0.0004244818520212576
329933.8163456110,4157670.2658844301,-1.845567707307484e-05
329933.8188349700,4157670.2689834801,-0.0003387467012064106
329933.8213243280,4157670.2720825202,0.0003387467012064106
329933.8238136870,4157670.2751815701,0
329933.8263030460,4157670.2782806200,-0.0003875703866280794
329933.8287924050,4157670.2813796601,0.0003875703866280794
329933.8312817640,4157670.2844787100,-4.882361275740855e-05
329933.8337711240,4157670.2875777599,-0.0003387466968403913
329933.8362604830,4157670.2906768001,0.0004392660830563248
329933.8387498410,4157670.2937758500,-0.0004392660830563248
329933.8412392000,4157670.2968748901,0.0003875703866280794
329933.8437285590,4157670.2999739400,0
329933.8462179180,4157670.3030729899,-0.0003875703866280794
329933.8487072770,4157670.3061720300,0.0003875703866280794
329933.8511966360,4157670.3092710800,-0.0003875703866280794
329933.8536859950,4157670.3123701201,0.000436394099249832
329933.8561753530,4157670.3154691700,-4.88236355914501e-05
329933.8586647120,4157670.3185682199,-0.0003875703866280794
329933.8611540710,4157670.3216672600,0.0003387466968403913
329933.8636434310,4157670.3247663099,4.882361275740855e-05
329933.8661327900,4157670.3278653598,-0.0003875703866280794
329933.8686221490,4157670.3309644000,0.0003875703866280794
329933.8711115080,4157670.3340634499,-0.0003875703866280794
329933.8736008670,4157670.3371624900,0.000436394099249832
329933.8760902250,4157670.3402615399,-4.88236355914501e-05
329933.8785795840,4157670.3433605898,-0.0003875703866280794
329933.8810689430,4157670.3464596299,0.0003875703866280794
329933.8835583020,4157670.3495586799,-0.0003875703866280794
329933.8860476610,4157670.3526577200,0.0003875703866280794
329933.8885370200,4157670.3557567699,0
329933.8910263790,4157670.3588558198,-0.0003875703866280794
329933.8935157380,4157670.3619548599,0.0003387466968403913
329933.8960050980,4157670.3650539098,0.0001161029193809441
329933.8984944560,4157670.3681529602,-0.0005221292272304511
329933.9009838160,4157670.3712519999,0.0005036735561984606
329933.9034731740,4157670.3743510498,-0.000485217761837319
329933.9059625340,4157670.3774500899,0.000485217761837319
329933.9084518920,4157670.3805491398,-7.919156523480042e-05
329933.9109412520,4157670.3836481902,-0.0003239624946816247
329933.9134306100,4157670.3867472298,0.0003727861857645516
329933.9159199690,4157670.3898462802,-0.0004244818520212576
329933.9184093280,4157670.3929453199,0.0004060261749482599
329933.9208986870,4157670.3960443698,1.845567707307484e-05
329933.9233880460,4157670.3991434202,-0.0004761774926784091
329933.9258774060,4157670.4022424598,0.0004790494752179101
329933.9283667650,4157670.4053415102,-2.132765486561236e-05
329933.9308561240,4157670.4084405601,-0.0003875703866280794
329933.9333454830,4157670.4115396002,0.0003875703866280794
329933.9358348420,4157670.4146386501,-0.000357202487153739
329933.9383242000,4157670.4177376898,0.0003268344768119245
329933.9408135600,4157670.4208367402,3.036793331145667e-05
329933.9433029190,4157670.4239357901,-0.0003875703866280794
329933.9457922780,4157670.4270348302,0.000436394099249832
329933.9482816360,4157670.4301338801,-0.0005036735561984606
329933.9507709960,4157670.4332329198,0.0004733055133134937
329933.9532603550,4157670.4363319702,-6.72792861623807e-05
329933.9557497150,4157670.4394310201,-0.0003387466968403913
329933.9582390740,4157670.4425300602,0.0003875703866280794
329933.9607284330,4157670.4456291101,-0.0003875703866280794
329933.9632177920,4157670.4487281502,0.0003875703866280794
329933.9657071510,4157670.4518272001,0
329933.9681965100,4157670.4549262500,-0.0003875703866280794
329933.9706858690,4157670.4580252902,0.0003875703866280794
329933.9731752280,4157670.4611243401,-0.0003875703866280794
329933.9756645870,4157670.4642233802,0.000436394099249832
329933.9781539450,4157670.4673224301,-9.764724834885547e-05
329933.9806433050,4157670.4704214800,-0.0003387466968403913
329933.9831326640,4157670.4735205201,0.0003387466968403913
329933.9856220240,4157670.4766195701,4.882361275740855e-05
329933.9881113830,4157670.4797186200,-0.0003875703866280794
329933.9906007420,4157670.4828176601,0.0003875703866280794
329933.9930901010,4157670.4859167100,-0.0003875703866280794
329933.9955794600,4157670.4890157501,0.0003875703866280794
329933.9980688190,4157670.4921148000,-0.0003875703866280794
329934.0005581780,4157670.4952138402,36.3213047553774
329934.0053096890,4157670.5082177198,-25.0905567780743
329934.0137853890,4157670.5184399402,0.1438736929399541
329934.0223425170,4157670.5288008298,0.2005374268633841
329934.0309181860,4157670.5392415002,0.5397789763562206
329934.0394090700,4157670.5497339601,0.6069844293277438
329934.0477758740,4157670.5602476900,0.8142994366392341
329934.0560112540,4157670.5708316802,0.4505878410146558
329934.0642284300,4157670.5815253500,-2.158848812428809
329934.0728953130,4157670.5921440301,-1.750977706457073
329934.0818227550,4157670.6025610301,-1.124061921040005
329934.0909002590,4157670.6128285299,-0.05214731044399427
329934.0999229720,4157670.6230194201,0.5527162011605707
329934.1088348800,4157670.6332387500,1.256487991796179
329934.1175552320,4157670.6435889099,0.9759317778542221
329934.1261451620,4157670.6540620499,0.7136687911878994
329934.1345971750,4157670.6645721798,-1.124302758521318
329934.1432017840,4157670.6749460599,-1.550269898857359
329934.1520592880,4157670.6851809202,-1.057622263296358
329934.1611171140,4157670.6953484798,-0.02767712588085324
329934.1701806130,4157670.7055146899,0.86260849560782
329934.1791436240,4157670.7158094300,0.4670287249662897
329934.1880585210,4157670.7261818200,1.259908446212243
329934.1968103240,4157670.7367270798,0.6483144845692433
329934.2054179050,4157670.7472875402,-0.2984258706929689
329934.2140516170,4157670.7577926400,-0.09856055997823872
329934.2227110860,4157670.7683003200,-1.771473712391315
329934.2316516760,4157670.7786301500,-2.044820756416426
329934.2409118100,4157670.7887428398,0.07017966683150462
329934.2501480050,4157670.7988488800,-0.05265610311038801
329934.2593611580,4157670.8089151499,1.145722501461939
329934.2683472420,4157670.8190457001,0.3255862331855288
329934.2772410430,4157670.8291614698,0.1617471481924818
329934.2860625510,4157670.8392390800,0.01595052707612571
329934.2948963360,4157670.8493350698,1.188517491016464
329934.3035933490,4157670.8596009901,0.3398280878750872
329934.3122895260,4157670.8699618601,-0.7415129001973487
329934.3210971420,4157670.8802441801,1.375755038605943
329934.3297878400,4157670.8907828401,-0.6218467202922257
329934.3386547660,4157670.9013501201,0.5587304993048384
329934.3474895590,4157670.9120459198,0.6562549780116763
329934.3562808960,4157670.9228892899,-0.3782287002148129
329934.3651402200,4157670.9336992698,-0.6465722000257901
329934.3740893300,4157670.9444197998,-0.2119363666969535
329934.3830229380,4157670.9550577700,-0.6722499168264304
329934.3920632060,4157670.9656207701,-0.2950686832342504
329934.4011350040,4157670.9761330602,-0.09227507350418221
329934.4101912780,4157670.9866002598,-1.756788627579983
329934.4194504550,4157670.9967916198,-1.012689939266974
329934.4287698580,4157671.0067674001,-0.291663699776214
329934.4380385310,4157671.0166103998,0.8855904417181311
329934.4471029620,4157671.0264693000,1.75895063531664
329934.4558413940,4157671.0364324301,1.936869815531678
329934.4642837160,4157671.0465703099,1.340597168647824
329934.4725360050,4157671.0568439700,-0.8888425205385844
329934.4808933730,4157671.0670026299,-0.8721804579803449
329934.4892951950,4157671.0769807501,-1.430339884124511
329934.4978754690,4157671.0867933701,-0.5851013319246821
329934.5064979710,4157671.0965041001,-0.3762267311912104
329934.5151436500,4157671.1061457698,0.2062208714698309
329934.5237821620,4157671.1158314198,0.2119279105616346
329934.5324390900,4157671.1255917698,0.9341530512784787
329934.5410250710,4157671.1355138100,0.747063652374776
329934.5495207430,4157671.1455283002,0.7281687628944549
329934.5579011500,4157671.1556003802,0.6074399663878197
329934.5661621240,4157671.1656908100,0.2293936425024634
329934.5743624490,4157671.1757684001,-0.238186028835894
329934.5825988620,4157671.1858265800,-2.087917127719889
329934.5911472780,4157671.1957047898,-2.839689926290767
329934.6000935020,4157671.2052976899,-1.882998724951181
