x,y,kappa
250322.30887807178,3688316.8396364376,0.08948448470833412
250322.05966453158,3688316.526803065,0.08553740124967228
250321.81587264824,3688316.2096906495,0.04417267068102543
250321.55972250324,3688315.902541944,0.06726544031678404
250321.30603935348,3688315.5933037354,0.06233411626553411
250321.04379409135,3688315.2914531315,0.10120331570972575
250320.77834329862,3688314.992245782,0.12933216098579817
250320.5176659348,3688314.688984333,0.36753488384598787
250320.24320292522,3688314.3980039097,0.10546445697102294
250319.96442364145,3688314.1112943394,0.3718704233000019
250319.70324146448,3688313.8083461816,0.04808519382186008
250319.43991766952,3688313.507403158,0.13039500198517565
250319.17287118593,3688313.209796815,0.03536120086378402
250318.91811473403,3688312.9014399485,0.014760577830296774
250318.65440937495,3688312.6009620973,0.19701450645195615
250318.40018374845,3688312.2924100696,0.19108797949852027
250318.154084013,3688311.9772850047,0.030513401475652527
250317.90192156186,3688311.6670890306,0.5699124744299741
250317.63297343036,3688311.37107467,0.13606209497827362
250317.37651668923,3688311.064128532,0.1831237884249201
250317.12669149024,3688310.751771212,0.17281754239538383
250316.87549010076,3688310.440573653,0.16492228553327234
250316.6404049864,3688310.116864351,0.1924177722087716
250316.38156982223,3688309.8122449364,0.07091799206013458
250316.0995515257,3688309.529028062,0.21789006564115565
250315.82659119763,3688309.2369704433,0.1319095247342773
250315.55499384736,3688308.9433760247,0.32749036369553797
250315.29727516416,3688308.637468526,0.32334024582646154
250315.02788400027,3688308.3417673525,0.07359514910200242
250314.7725994209,3688308.0339353858,0.048592791913030606
250314.52906462466,3688307.716616751,0.007169703316900074
250314.28537659146,3688307.399404136,0.22688966049243386
250314.0310710015,3688307.0906610508,0.22849582881171424
250313.79042656432,3688306.7711548763,0.20160824773005417
250313.53667964562,3688306.4619556526,0.035404085564442654
250313.28316211244,3688306.152562532,0.16969966718810248
250313.04190227197,3688305.833530352,0.07072291848933443
250312.81151577356,3688305.5065593524,0.19228918377495344
250312.58067047136,3688305.1800939096,0.053270953041639646
250312.33894189916,3688304.8614042234,0.015145125831460283
250312.10065028744,3688304.540097368,0.17672457660519203
250311.84642739283,3688304.231335498,0.040179856132573716
250311.5799919664,3688303.933192623,0.5672051032051008
250311.3203851645,3688303.628949525,0.3046515293015101
250311.05425840142,3688303.3305872763,0.47396843647225406
250310.78326714336,3688303.0369441444,0.392551307418396
250310.53362527757,3688302.7242650306,0.04009326506047515
250310.2779127215,3688302.4166691755,0.3459095792802363
250310.0230578048,3688302.108647463,0.25763773481831903
250309.76693293624,3688301.8013981124,0.18034575128913294
250309.50180504838,3688301.50190094,0.015991586006983353
250309.23444824794,3688301.2044256167,0.3655530720946405
250308.96586067628,3688300.9084415575,0.666004170755246
250308.70881121996,3688300.6019866704,0.19214371085458337
250308.44934915553,3688300.29770447,0.13330989603731788
250308.19644493022,3688299.987854545,0.029178168020158254
250307.93987510956,3688299.681020317,0.030094680776338565
250307.6859536863,3688299.3719534217,0.011387437769524075
250307.4324127442,3688299.0625728373,0.08514061661770929
250307.18961476738,3688298.744749466,0.10485117343138335
250306.94125236454,3688298.43127478,0.06888318576462053
250306.686337904,3688298.123044227,0.04594127167324777
250306.43069919257,3688297.8153773076,0.26375923432079645
250306.16126525108,3688297.5198146054,0.1723530314789833
250305.89930168138,3688297.2175089084,0.04543172610493748
250305.64106828198,3688296.9120665626,0.05333631424906304
250305.3820502486,3688296.607259249,0.03451819834854181
250305.12625193497,3688296.299807008,0.1081407740355042
250304.867960324,3688295.994395341,0.038798664881186426
250304.60417375786,3688295.6937036044,0.02645447066305916
250304.34245925324,3688295.391239552,0.09283919661727677
250304.0813516872,3688295.0882193875,0.036971234120326005
250303.8245762349,3688294.781518864,0.019581256020093064
250303.57075625582,3688294.4723679437,0.020235927917313618
250303.3198071347,3688294.160882274,0.01462356705790906
250303.07099608117,3688293.8476853212,0.03727385424892854
250302.82504968994,3688293.532232382,0.01908448961800034
250302.58078297932,3688293.2154783555,0.017678920405701175
250302.33868401893,3688292.8970639287,0.03774924127328824
250302.09732269807,3688292.578092337,0.005705441708857598
250301.85757928833,3688292.2579001873,0.020691200871781307
250301.61898419235,3688291.936851396,0.01983446339671653
250301.38081051593,3688291.6154898796,0.01655003544426378
250301.14336725674,3688291.2935883496,0.005239888196988998
250300.90595728523,3688290.9716623356,0.012299770219694103
250300.66850122742,3688290.6497703283,0.06856549739199301
250300.43114240072,3688290.3278082553,0.016431539599489755
250300.1932289953,3688290.0062548486,0.026099741950121064
250299.9545178409,3688289.6852930854,0.005551577626281275
