INDEX,L1_UTM_X,L1_UTM_Y,L1_LON,L1_LAT,L1_ALT,R1_UTM_X,R1_UTM_Y,R1_LON,R1_LAT,R1_ALT
1494,329947.053311683,4157682.55359625,127.074905547794,37.550473779183,15.6569,329946.790327211,4157684.53623065,127.074902112659,37.550491591191,15.6569
1495,329947.064622353,4157682.55509813,127.074905675423,37.5504737948,15.6572,329946.811287285,4157684.53898859,127.074902349177,37.550491619904,15.6572
1496,329947.07583121,4157682.55642528,127.07490580194,37.550473808824,15.6573,329946.831316384,4157684.54142213,127.074902575236,37.550491645523,15.6573
1497,329947.086999587,4157682.55771377,127.074905928009,37.550473822493,15.6576,329946.850370494,4157684.54366611,127.074902790308,37.550491669254,15.6576
1498,329947.098137032,4157682.55892711,127.074906053744,37.550473835478,15.6578,329946.868395052,4157684.54568795,127.074902993782,37.550491690794,15.6578
1499,329947.109269798,4157682.5601008,127.074906179436,37.550473848106,15.6579,329946.885987682,4157684.54759799,127.074903192395,37.550491711247,15.6579
1500,329947.120416867,4157682.5612982,127.074906305284,37.55047386095,15.6581,329946.902713795,4157684.54941423,127.074903381225,37.550491730695,15.6581
1501,329947.131548621,4157682.56241972,127.074906430977,37.550473873107,15.6583,329946.919297894,4157684.55112524,127.074903568473,37.550491749169,15.6583
1502,329947.142640104,4157682.56372833,127.074906556171,37.550473886943,15.6584,329946.935611757,4157684.55298428,127.074903752628,37.550491768927,15.6584
1503,329947.153696534,4157682.56497444,127.074906680982,37.550473900208,15.6585,329946.951401376,4157684.5547173,127.074903930882,37.550491787453,15.6585
1504,329947.164780486,4157682.56619578,127.074906806111,37.550473913256,15.6589,329946.967873361,4157684.55647907,127.074904116849,37.550491806364,15.6589
1505,329947.175812738,4157682.56731577,127.074906930678,37.550473925382,15.6593,329946.984528506,4157684.55814734,127.07490430491,37.550491824466,15.6593
1506,329947.186849765,4157682.56826139,127.074907055339,37.550473935937,15.6598,329947.001353805,4157684.55964062,127.074904494938,37.550491841023,15.6598
1507,329947.197922462,4157682.5691278,127.074907180423,37.550473945785,15.6601,329947.018264326,4157684.5610422,127.07490468595,37.55049185677,15.6601
1508,329947.209054044,4157682.5700284,127.074907306164,37.550473955953,15.6604,329947.034734241,4157684.56241707,127.074904871984,37.550491872194,15.6604
1509,329947.220206382,4157682.57101967,127.07490743212,37.550473966941,15.6609,329947.050692834,4157684.56382301,127.074905052225,37.550491887805,15.6609
1510,329947.23126976,4157682.57203202,127.074907557064,37.550473978102,15.6614,329947.065263018,4157684.56513056,127.074905216779,37.550491902273,15.6614
1511,329947.242222924,4157682.57294166,127.074907680785,37.550473988318,15.6617,329947.078672132,4157684.56624323,127.074905368242,37.550491914771,15.6617
1512,329947.253165807,4157682.57377903,127.074907804407,37.550473997881,15.6622,329947.091184416,4157684.56720874,127.074905509591,37.550491925778,15.6622
1513,329947.264117746,4157682.5745997,127.074907928135,37.550474007295,15.6628,329947.103530666,4157684.56814222,127.074905649068,37.550491936465,15.6628
1514,329947.274976515,4157682.57542122,127.074908050808,37.550474016699,15.6632,329947.116720078,4157684.56915011,127.074905798069,37.550491947979,15.6632
1515,329947.285753759,4157682.57629558,127.074908172547,37.550474026565,15.6634,329947.131860162,4157684.57036598,127.074905969093,37.550491961726,15.6634
1516,329947.296469509,4157682.57719449,127.074908293584,37.55047403664,15.6635,329947.149542607,4157684.57179031,127.074906168835,37.55049197782,15.6635
1517,329947.30717624,4157682.57806676,127.074908414525,37.550474046474,15.6637,329947.169781478,4157684.57334185,127.074906397472,37.550491995532,15.6637
1518,329947.317813111,4157682.57893283,127.074908534677,37.550474056239,15.664,329947.192441854,4157684.57499948,127.074906653483,37.550492014646,15.664
1519,329947.328312124,4157682.5797764,127.074908653275,37.550474065775,15.6641,329947.216789798,4157684.57666467,127.074906928587,37.55049203414,15.6641
1520,329947.33877101,4157682.58042127,127.074908771465,37.550474073515,15.6642,329947.242367886,4157684.57809652,127.074907217664,37.550492051759,15.6642
1521,329947.349266689,4157682.58090768,127.074908890108,37.550474079833,15.6643,329947.268342732,4157684.57926984,127.07490751129,37.550492067123,15.6643
1522,329947.359866591,4157682.58117993,127.074909009979,37.550474084242,15.6645,329947.293462958,4157684.58007727,127.074907795331,37.550492079032,15.6645
1523,329947.370569001,4157682.58125066,127.074909131058,37.550474086854,15.6649,329947.317152689,4157684.58053721,127.074908063266,37.550492087547,15.6649
1524,329947.381248706,4157682.58130073,127.074909251884,37.550474089276,15.6653,329947.339288602,4157684.58086052,127.074908313653,37.550492094545,15.6653
1525,329947.391936475,4157682.58135383,127.0749093728,37.550474091727,15.6655,329947.359905787,4157684.58109732,127.074908546875,37.550492100483,15.6655
1526,329947.402616136,4157682.58146277,127.074909493612,37.550474094679,15.6658,329947.379225706,4157684.58132599,127.074908765422,37.550492106108,15.6658
1527,329947.413313217,4157682.58163981,127.074909614606,37.550474098248,15.6659,329947.397498343,4157684.58157728,127.074908972113,37.550492111744,15.6659
1528,329947.424066684,4157682.58187011,127.074909736225,37.550474102307,15.6661,329947.415759047,4157684.58185286,127.074909178664,37.550492117596,15.6661
1529,329947.434830558,4157682.58207556,127.074909857967,37.550474106144,15.6663,329947.43431564,4157684.5820755,127.074909388574,37.550492123026,15.6663
1530,329947.445509738,4157682.58220165,127.07490997877,37.550474109251,15.6665,329947.453195486,4157684.58218688,127.074909602169,37.550492127514,15.6665
1531,329947.456199239,4157682.58207429,127.074910099748,37.550474110076,15.6668,329947.472769015,4157684.58200565,127.074909823679,37.550492129493,15.6668
1532,329947.466867265,4157682.58181551,127.074910220513,37.550474109714,15.6671,329947.493515075,4157684.58163797,127.0749100585,37.550492130009,15.6671
1533,329947.477480539,4157682.58153867,127.074910340663,37.550474109178,15.6674,329947.51555714,4157684.58117618,127.074910308007,37.550492129917,15.6674
1534,329947.488054583,4157682.58127471,127.074910460367,37.550474108752,15.6678,329947.538229358,4157684.58064523,127.074910564659,37.550492129318,15.6678
1535,329947.498647107,4157682.58096041,127.074910580291,37.550474107875,15.6681,329947.5612624,4157684.57998,127.074910825426,37.550492127576,15.6681
1536,329947.509242173,4157682.58069492,127.074910700233,37.550474107439,15.6683,329947.584555858,4157684.57927638,127.074911089148,37.550492125536,15.6683
1537,329947.519807996,4157682.58041041,127.074910819848,37.550474106826,15.6685,329947.607193931,4157684.57850043,127.074911345471,37.550492122723,15.6685
1538,329947.530383123,4157682.5800912,127.074910939576,37.550474105901,15.6685,329947.628346328,4157684.57769056,127.074911584991,37.550492119331,15.6685
1539,329947.54085654,4157682.5795522,127.074911058205,37.550474102979,15.6685,329947.647405434,4157684.57671202,127.074911800867,37.550492114033,15.6685
1540,329947.551244881,4157682.57873144,127.074911175936,37.550474097502,15.6685,329947.664779376,4157684.57550632,127.074911997727,37.550492106377,15.6685
1541,329947.561606168,4157682.57787505,127.074911293369,37.550474091699,15.6684,329947.680071646,4157684.57436345,127.07491217102,37.550492098904,15.6684
1542,329947.571949189,4157682.57708009,127.074911410582,37.550474086446,15.6683,329947.692527014,4157684.57344203,127.074912312162,37.550492092902,15.6683
1543,329947.58220341,4157682.57625605,127.074911526796,37.550474080915,15.668,329947.703081553,4157684.57259983,127.074912431779,37.550492087263,15.668
1544,329947.592552361,4157682.57561711,127.07491164404,37.550474077069,15.6678,329947.712825289,4157684.57199744,127.074912542166,37.550492083634,15.6678
1545,329947.602914399,4157682.575121,127.074911761398,37.550474074512,15.6676,329947.722782295,4157684.5715257,127.074912654936,37.550492081222,15.6676
1546,329947.613273571,4157682.57470412,127.074911878706,37.550474072669,15.6674,329947.734001954,4157684.57105696,127.074912781992,37.55049207907,15.6674
1547,329947.623590606,4157682.5742371,127.074911995548,37.550474070365,15.6671,329947.747924936,4157684.5703686,127.074912939686,37.550492075438,15.6671
1548,329947.633967942,4157682.57375504,127.074912113076,37.550474067938,15.6669,329947.766195849,4157684.5693792,127.074913146645,37.550492069897,15.6669
1549,329947.644357699,4157682.57316137,127.074912230771,37.550474064507,15.6668,329947.788881178,4157684.56793277,127.074913403658,37.550492061053,15.6668
1550,329947.654738092,4157682.57248525,127.074912348379,37.550474060332,15.6666,329947.815509663,4157684.5660129,127.074913705397,37.550492048672,15.6666
1551,329947.665042204,4157682.57170961,127.074912465147,37.550474055246,15.6664,329947.845648984,4157684.56353822,127.074914046988,37.550492031941,15.6664
1552,329947.675168852,4157682.57069656,127.074912579961,37.550474047989,15.6662,329947.877944862,4157684.56039048,127.074914413136,37.550492009544,15.6662
1553,329947.685207262,4157682.56956244,127.074912693806,37.550474039624,15.6661,329947.911031914,4157684.55677235,127.074914788345,37.550491983056,15.6661
1554,329947.695108827,4157682.5683889,127.074912806111,37.55047403088,15.6658,329947.942791632,4157684.55299294,127.074915148573,37.55049195487,15.6658
1555,329947.704986303,4157682.56705162,127.074912918182,37.550474020656,15.6654,329947.971944555,4157684.54915487,127.074915479319,37.550491925675,15.6654
1556,329947.714931146,4157682.56558778,127.074913031044,37.550474009304,15.6651,329947.997688194,4157684.54549901,127.074915771448,37.550491897492,15.6651
1557,329947.724984418,4157682.56406223,127.074913145148,37.550473997416,15.6649,329948.018698844,4157684.54237763,127.074916009901,37.55049187325,15.6649
1558,329947.73511824,4157682.56228923,127.07491326022,37.550473983314,15.6647,329948.03496716,4157684.53968414,127.074916194597,37.550491851988,15.6647
1559,329947.745264124,4157682.56045264,127.074913375443,37.550473968642,15.6645,329948.047746365,4157684.53744645,127.074916339708,37.550491834188,15.6645
1560,329947.755416901,4157682.55870783,127.074913490723,37.550473954797,15.6645,329948.057633191,4157684.53574231,127.07491645197,37.550491820661,15.6645
1561,329947.765475036,4157682.55705959,127.07491360491,37.550473941805,15.6642,329948.065916128,4157684.53436461,127.074916546008,37.550491809778,15.6642
1562,329947.775569307,4157682.55560377,127.074913719461,37.550473930553,15.664,329948.074313287,4157684.53316591,127.074916641298,37.55049180053,15.664
1563,329947.785656455,4157682.55431336,127.074913833894,37.55047392079,15.6638,329948.083666997,4157684.53198616,127.074916747406,37.550491791628,15.6638
1564,329947.795783965,4157682.55310389,127.074913948764,37.550473911764,15.6636,329948.094544605,4157684.53066351,127.074916870789,37.55049178172,15.6636
1565,329947.805967618,4157682.55177373,127.074914064297,37.55047390166,15.6635,329948.106999841,4157684.52898884,127.074917012105,37.550491768932,15.6635
1566,329947.816084533,4157682.55022761,127.074914179125,37.550473889599,15.6634,329948.122070612,4157684.52668215,127.074917183161,37.550491750934,15.6634
1567,329947.826090698,4157682.54863364,127.074914292712,37.550473877086,15.6631,329948.139466508,4157684.52392997,127.074917380628,37.550491729351,15.6631
1568,329947.8360548,4157682.54692834,127.074914405848,37.550473863563,15.6627,329948.158001749,4157684.5208458,127.074917591064,37.550491704988,15.6627
1569,329947.84606408,4157682.54509434,127.074914519525,37.550473848888,15.6623,329948.177840382,4157684.51738348,127.074917816335,37.550491677459,15.6623
1570,329947.856008973,4157682.54336182,127.07491463245,37.550473835116,15.6617,329948.19821572,4157684.51386798,127.07491804769,37.550491649549,15.6617
1571,329947.866074463,4157682.54166631,127.074914746731,37.5504738217,15.6614,329948.218284438,4157684.51040909,127.074918275564,37.550491622093,15.6614
1572,329947.8760925,4157682.53994789,127.07491486048,37.550473808068,15.6611,329948.237403172,4157684.50704082,127.074918492667,37.550491595278,15.6611
1573,329947.88604726,4157682.53816748,127.074914973528,37.550473793866,15.6609,329948.255617226,4157684.50372542,127.074918699523,37.550491568773,15.6609
1574,329947.895970524,4157682.53629343,127.074915086241,37.550473778815,15.6606,329948.272932708,4157684.50044706,127.074918896202,37.550491542435,15.6606
1575,329947.905913182,4157682.53433054,127.074915199195,37.550473762967,15.6604,329948.289038721,4157684.49729127,127.074919079168,37.550491516979,15.6604
1576,329947.915849651,4157682.53228978,127.074915312096,37.550473746417,15.66,329948.303697135,4157684.49432299,127.074919245712,37.550491492944,15.66
1577,329947.925810642,4157682.53017305,127.074915425292,37.550473729186,15.6595,329948.317082231,4157684.4915263,127.074919397809,37.55049147022,15.6595
1578,329947.935837816,4157682.52801379,127.074915539247,37.550473711585,15.6589,329948.328946765,4157684.4889996,127.074919532638,37.550491449648,15.6589
1579,329947.945893497,4157682.52591181,127.074915653511,37.550473694505,15.6581,329948.339307704,4157684.48683641,127.074919650371,37.550491432073,15.6581
1580,329947.956106182,4157682.5238275,127.074915769548,37.550473677613,15.6576,329948.348695141,4157684.48491748,127.074919757031,37.550491416518,15.6576
1581,329947.966435714,4157682.52184018,127.074915886884,37.550473661617,15.6572,329948.357773376,4157684.48318024,127.074919860152,37.550491402544,15.6572
1582,329947.976815816,4157682.51986338,127.07491600479,37.550473645724,15.6569,329948.36677546,4157684.48147789,127.074919962402,37.550491388869,15.6569
1583,329947.987221179,4157682.51789558,127.07491612298,37.550473629918,15.6565,329948.37680477,4157684.47958481,127.07492007632,37.550491373666,15.6565
1584,329947.997613956,4157682.51589861,127.074916241034,37.550473613846,15.6562,329948.388415165,4157684.47734563,127.074920208207,37.550491355637,15.6562
1585,329948.007864936,4157682.51390423,127.074916357483,37.550473597771,15.6561,329948.401570638,4157684.47477032,127.074920357654,37.550491334865,15.6561
1586,329948.01793175,4157682.51184239,127.074916471864,37.550473581055,15.656,329948.416902877,4157684.47164393,127.074920531859,37.550491309531,15.656
1587,329948.027856687,4157682.50981309,127.074916584632,37.550473564605,15.6558,329948.434941768,4157684.4679453,127.074920736821,37.55049127954,15.6558
1588,329948.037635468,4157682.50777183,127.074916695749,37.550473548021,15.6556,329948.456016164,4157684.46352171,127.074920976297,37.55049124358,15.6556
1589,329948.047281575,4157682.50584082,127.07491680534,37.550473532406,15.6558,329948.479620885,4157684.45855245,127.074921244529,37.55049120317,15.6558
1590,329948.056695114,4157682.50381195,127.074916912322,37.550473515866,15.6561,329948.505916794,4157684.45270904,127.074921543414,37.550491155383,15.6561
1591,329948.066029758,4157682.50170998,127.074917018427,37.550473498653,15.6561,329948.53460723,4157684.44604409,127.074921869583,37.550491100636,15.6561
1592,329948.075334206,4157682.49956835,127.074917124201,37.550473481077,15.6561,329948.564332679,4157684.43886731,127.074922207581,37.550491041469,15.6561
1593,329948.084531564,4157682.49726853,127.074917228799,37.550473462057,15.6562,329948.593207497,4157684.43149933,127.074922535999,37.550490980424,15.6562
1594,329948.093560708,4157682.49475592,127.074917331544,37.550473441088,15.6565,329948.62031053,4157684.42414303,127.074922844367,37.550490919156,15.6565
1595,329948.102370248,4157682.49215924,127.074917431823,37.550473419322,15.6568,329948.644201002,4157684.41736557,127.074923116251,37.55049086251,15.6568
1596,329948.110975424,4157682.48950834,127.074917529803,37.550473397029,15.6569,329948.663417034,4157684.41169675,127.074923334989,37.550490814989,15.6569
1597,329948.119294427,4157682.4867307,127.074917624573,37.550473373542,15.657,329948.677748396,4157684.40718095,127.074923498191,37.550490776953,15.657
1598,329948.127686165,4157682.4840843,127.074917720137,37.55047335125,15.6573,329948.688223686,4157684.40392745,127.07492361747,37.550490749577,15.6573
1599,329948.13598105,4157682.48155418,127.074917814578,37.550473329989,15.6577,329948.695185912,4157684.40178591,127.074923696742,37.55049073157,15.6577
1600,329948.14417115,4157682.47920663,127.07491790779,37.550473310352,15.658,329948.699910763,4157684.40044412,127.074923750513,37.550490720354,15.658
1601,329948.152338059,4157682.47698422,127.074918000711,37.550473291839,15.6582,329948.703753683,4157684.3994672,127.074923794221,37.550490712263,15.6582
1602,329948.160532662,4157682.47481399,127.074918093934,37.5504732738,15.6584,329948.708026755,4157684.39841743,127.074923842813,37.550490703594,15.6584
1603,329948.168694131,4157682.47261555,127.074918186788,37.550473255502,15.6587,329948.713587064,4157684.39695743,127.074923906065,37.550490691468,15.6587
1604,329948.176770336,4157682.4704153,127.074918278678,37.550473237171,15.6588,329948.721063322,4157684.39492696,127.074923991127,37.550490674556,15.6588
1605,329948.184785517,4157682.4681824,127.074918369885,37.550473218535,15.6591,329948.730918919,4157684.39217261,127.074924103279,37.550490651562,15.6591
1606,329948.192558742,4157682.46592451,127.07491845836,37.55047319963,15.6593,329948.74239418,4157684.38886002,127.074924233886,37.550490623839,15.6593
1607,329948.200379065,4157682.46361948,127.074918547379,37.550473180308,15.6594,329948.755592641,4157684.38500905,127.074924384115,37.550490591583,15.6594
1608,329948.208156512,4157682.46131604,127.074918635912,37.550473160993,15.6595,329948.770247354,4157684.38070498,127.074924550926,37.550490555514,15.6595
1609,329948.2159409,4157682.45904347,127.074918724517,37.550473141957,15.6595,329948.785923045,4157684.37610381,127.074924729359,37.550490516957,15.6595
1610,329948.223747971,4157682.45677048,127.074918813379,37.550473122921,15.6596,329948.802647016,4157684.37115704,127.074924919732,37.55049047548,15.6596
1611,329948.231589895,4157682.45444706,127.074918902646,37.550473103438,15.6599,329948.820748635,4157684.3657011,127.074925125811,37.550490429671,15.6599
1612,329948.239436727,4157682.45209234,127.074918991977,37.550473083674,15.6602,329948.83986153,4157684.3598371,127.074925343427,37.550490380372,15.6602
1613,329948.247211609,4157682.44969905,127.074919080502,37.550473063548,15.6603,329948.859510803,4157684.35366588,127.074925567183,37.550490328405,15.6603
1614,329948.254873194,4157682.44724253,127.07491916776,37.550473042833,15.6604,329948.878446664,4157684.34754674,127.074925782855,37.550490276775,15.6604
1615,329948.262308953,4157682.4446937,127.074919252484,37.550473021244,15.6607,329948.895715136,4157684.34174315,127.074925979588,37.55049022768,15.6607
1616,329948.269769307,4157682.44211181,127.074919337494,37.550472999362,15.6609,329948.910935299,4157684.33655267,127.074926153003,37.550490183731,15.6609
1617,329948.277050917,4157682.4394787,127.074919420494,37.550472976985,15.6611,329948.923036737,4157684.33228147,127.074926290917,37.550490147487,15.6611
1618,329948.284212572,4157682.4368554,127.074919502134,37.550472954675,15.6611,329948.931875874,4157684.32908484,127.07492639167,37.550490120321,15.6611
1619,329948.291320095,4157682.43430557,127.074919583144,37.550472933016,15.661,329948.937275755,4157684.32711863,127.074926453224,37.550490103605,15.661
1620,329948.298419396,4157682.43176406,127.07491966406,37.550472911431,15.6609,329948.940316126,4157684.32595745,127.074926487894,37.550490093706,15.6609
1621,329948.305597238,4157682.42936808,127.074919745831,37.550472891171,15.6609,329948.942630738,4157684.32520254,127.074926514258,37.550490087332,15.6609
1622,329948.312810202,4157682.42710291,127.074919827968,37.550472872097,15.6611,329948.945535689,4157684.3243795,127.074926547318,37.550490080454,15.6611
1623,329948.319935238,4157682.42481631,127.074919909116,37.550472852813,15.6611,329948.951206758,4157684.32257717,127.074926611902,37.550490065264,15.6611
1624,329948.326845579,4157682.42258346,127.074919987822,37.550472833973,15.6613,329948.961225459,4157684.31930752,127.074926726019,37.550490037658,15.6613
1625,329948.333865268,4157682.42037928,127.074920067758,37.550472815413,15.6614,329948.977230022,4157684.31407456,127.074926908319,37.550489993471,15.6614
1626,329948.340803583,4157682.4181893,127.074920146771,37.550472796964,15.6614,329948.998691844,4157684.30688807,127.074927152818,37.550489932692,15.6614
1627,329948.347588752,4157682.41597677,127.074920224056,37.550472778285,15.6614,329949.023924849,4157684.29814826,127.074927440348,37.550489858616,15.6614
1628,329948.354223612,4157682.41371456,127.074920299652,37.55047275913,15.6615,329949.050795209,4157684.28849135,127.074927746617,37.55048977658,15.6615
1629,329948.36068978,4157682.41126191,127.074920373383,37.550472738229,15.6618,329949.07672943,4157684.27868988,127.074928042327,37.55048969307,15.6618
1630,329948.367003451,4157682.40867704,127.07492044542,37.550472716108,15.6623,329949.099786151,4157684.26959872,127.074928305314,37.550489615427,15.6623
1631,329948.37319209,4157682.40601162,127.07492051606,37.550472693239,15.6625,329949.118624443,4157684.2619024,127.074928520248,37.550489549571,15.6625
1632,329948.379283735,4157682.40317014,127.074920585644,37.550472668766,15.6626,329949.134591281,4157684.2550639,127.074928702493,37.550489490913,15.6626
1633,329948.38528875,4157682.40038435,127.074920654234,37.550472644778,15.6629,329949.148850038,4157684.24889028,127.074928865257,37.550489437929,15.6629
1634,329948.391475626,4157682.39777118,127.074920724843,37.550472622379,15.6632,329949.162085105,4157684.24334996,127.074929016292,37.550489390462,15.6632
1635,329948.397642791,4157682.3953377,127.074920795187,37.550472601595,15.6634,329949.174974341,4157684.23809532,127.074929163348,37.550489345504,15.6634
1636,329948.403750404,4157682.39303994,127.074920864825,37.550472582023,15.6635,329949.189569425,4157684.23219422,127.074929329855,37.550489295038,15.6635
1637,329948.409815542,4157682.3908072,127.074920933968,37.550472563029,15.6636,329949.206057234,4157684.22547315,127.074929517968,37.550489237533,15.6636
1638,329948.415793461,4157682.38848827,127.074921002144,37.550472543242,15.6637,329949.22329275,4157684.2182273,127.074929714662,37.55048917544,15.6637
1639,329948.42165738,4157682.3858025,127.074921069115,37.550472520129,15.664,329949.241107058,4157684.21022082,127.074929918081,37.550489106601,15.664
1640,329948.427554282,4157682.38292274,127.074921136504,37.550472495275,15.6645,329949.25963812,4157684.20161361,127.07493012975,37.550489032483,15.6645
1641,329948.433404904,4157682.37994431,127.074921203392,37.550472469523,15.6649,329949.277249678,4157684.19320822,127.074930330968,37.550488960013,15.6649
1642,329948.439290971,4157682.37695594,127.074921270684,37.550472443689,15.6654,329949.292074233,4157684.18603325,127.074930500366,37.550488898113,15.6654
1643,329948.445135488,4157682.37392397,127.074921337516,37.550472417454,15.6662,329949.303847966,4157684.1801944,127.074930634936,37.550488847686,15.6662
1644,329948.451072556,4157682.37109888,127.074921405347,37.5504723931,15.6667,329949.313754519,4157684.17547685,127.074930748119,37.550488807017,15.6667
1645,329948.456995594,4157682.36839906,127.07492147299,37.550472369872,15.6672,329949.320666369,4157684.17230393,127.07493082706,37.550488779709,15.6672
1646,329948.462902098,4157682.36574521,127.074921540435,37.550472347054,15.6677,329949.326408504,4157684.16972877,127.074930892628,37.55048875757,15.6677
1647,329948.468795276,4157682.36307709,127.074921607733,37.550472324106,15.6682,329949.333441786,4157684.16651448,127.074930972952,37.550488729912,15.6682
1648,329948.474656814,4157682.36032314,127.074921674693,37.550472300379,15.6686,329949.343020768,4157684.16197351,127.074931082388,37.550488690773,15.6686
1649,329948.480510812,4157682.35749171,127.074921741586,37.550472275952,15.6691,329949.356189694,4157684.15559807,127.074931232868,37.55048863577,15.6691
1650,329948.486400581,4157682.35463974,127.074921808888,37.550472251347,15.6695,329949.371722368,4157684.14801793,127.074931410373,37.55048857035,15.6695
1651,329948.492142139,4157682.35164771,127.074921874545,37.550472225453,15.6702,329949.390070302,4157684.13874732,127.074931620123,37.550488490222,15.6702
1652,329948.497876044,4157682.34881494,127.074921940079,37.550472200992,15.6706,329949.409920128,4157684.1287519,127.074931847035,37.550488403842,15.6706
1653,329948.503508794,4157682.34600185,127.074922004464,37.55047217669,15.671,329949.42833754,4157684.11932973,127.074932057607,37.550488322361,15.671
1654,329948.509066488,4157682.34313306,127.074922068013,37.550472151872,15.6714,329949.44550943,4157684.11035535,127.074932253982,37.550488244684,15.6714
1655,329948.514572327,4157682.34015051,127.074922131001,37.55047212602,15.6719,329949.45974322,4157684.10272022,127.074932416802,37.55048817853,15.6719
1656,329948.52005062,4157682.33706403,127.074922193702,37.550472099226,15.6725,329949.47089303,4157684.09658064,127.074932544382,37.550488125279,15.6725
1657,329948.525522758,4157682.3339311,127.074922256344,37.550472072013,15.6731,329949.478711949,4157684.09217749,127.074932633872,37.550488087056,15.6731
1658,329948.530933344,4157682.33083149,127.074922318281,37.550472045089,15.6738,329949.483032033,4157684.08966863,127.074932683334,37.550488065252,15.6738
1659,329948.536252954,4157682.32780521,127.074922379172,37.550472018808,15.6743,329949.485811544,4157684.08801499,127.074932715166,37.550488050868,15.6743
1660,329948.541534784,4157682.32499184,127.074922439587,37.550471994439,15.6749,329949.48625503,4157684.08780313,127.074932720233,37.550488049042,15.6749
1661,329948.546712491,4157682.32217787,127.074922498823,37.550471970045,15.6757,329949.486057974,4157684.08785906,127.074932717991,37.550488049509,15.6757
1662,329948.551950032,4157682.31956908,127.074922558689,37.55047194751,15.6763,329949.486718971,4157684.0876774,127.074932725512,37.550488047995,15.6763
1663,329948.557149537,4157682.31696857,127.074922618123,37.550471925043,15.6768,329949.489489315,4157684.08635901,127.074932757163,37.550488036629,15.6768
1664,329948.562347303,4157682.31436019,127.074922677539,37.550471902505,15.6774,329949.495208417,4157684.08347583,127.074932822541,37.550488011712,15.6774
1665,329948.567542845,4157682.31168387,127.074922736945,37.550471879354,15.6781,329949.504072975,4157684.07885995,127.074932923911,37.550487971765,15.6781
1666,329948.572725063,4157682.30895362,127.074922796213,37.550471855715,15.6788,329949.516511362,4157684.07226511,127.074933066176,37.550487914651,15.6788
1667,329948.577902031,4157682.30619659,127.074922855428,37.550471831833,15.6794,329949.532342364,4157684.06376412,127.07493324727,37.550487840991,15.6794
1668,329948.583053996,4157682.30338358,127.074922914373,37.550471807443,15.6799,329949.550834772,4157684.05364081,127.074933458852,37.550487753208,15.6799
1669,329948.588222911,4157682.30054518,127.074922973516,37.550471782827,15.6804,329949.571249649,4157684.04228523,127.074933692473,37.550487654679,15.6804
1670,329948.593303811,4157682.29754836,127.074923031699,37.550471756768,15.6811,329949.591953304,4157684.03037818,127.074933929488,37.550487551235,15.6811
1671,329948.598477569,4157682.29461112,127.074923090919,37.550471731263,15.6816,329949.611772154,4157684.01891796,127.074934156389,37.550487451653,15.6816
1672,329948.60368619,4157682.29159589,127.074923150552,37.550471705061,15.6822,329949.628522936,4157684.00906777,127.074934348202,37.550487366009,15.6822
1673,329948.608895867,4157682.28845408,127.074923210227,37.55047167772,15.6829,329949.640972671,4157684.00158497,127.074934490802,37.550487300898,15.6829
1674,329948.614053952,4157682.28521099,127.07492326934,37.550471649456,15.6836,329949.648047467,4157683.9971857,127.074934571871,37.550487262572,15.6836
1675,329948.619157923,4157682.28185844,127.074923327867,37.550471620197,15.6842,329949.649586995,4157683.99598093,127.074934589569,37.550487252003,15.6842
1676,329948.624249214,4157682.27848607,127.074923386256,37.550471590756,15.6847,329949.646762838,4157683.99734206,127.074934557299,37.550487263744,15.6847
1677,329948.629400956,4157682.27519178,127.074923445309,37.55047156203,15.6853,329949.640902466,4157684.00055107,127.074934490247,37.550487291571,15.6853
1678,329948.634680105,4157682.27205776,127.074923505768,37.550471534772,15.6858,329949.634283707,4157684.00433737,127.07493441448,37.550487324458,15.6858
1679,329948.640081705,4157682.2689944,127.074923567595,37.550471508172,15.6863,329949.628698226,4157684.00756777,127.074934350533,37.550487352529,15.6863
1680,329948.645708014,4157682.26613811,127.074923631918,37.55047148348,15.6867,329949.626615206,4157684.00907273,127.074934326616,37.550487365702,15.6867
1681,329948.651451935,4157682.26332337,127.074923697561,37.550471459183,15.687,329949.629393485,4157684.00792371,127.074934358318,37.550487355863,15.687
1682,329948.657244207,4157682.26041006,127.074923763774,37.550471434008,15.6873,329949.635768896,4157684.00468338,127.074934431204,37.550487327849,15.6873
1683,329948.663044784,4157682.25730238,127.074923830126,37.550471407083,15.6879,329949.645472722,4157683.99938026,127.07493454223,37.550487281867,15.6879
1684,329948.668813369,4157682.25403278,127.074923896154,37.550471378693,15.6886,329949.657242138,4157683.9927129,127.074934676942,37.550487223976,15.6886
1685,329948.674532389,4157682.25061091,127.074923961656,37.550471348922,15.6891,329949.669279666,4157683.98568378,127.074934814773,37.550487162876,15.6891
1686,329948.680322187,4157682.24705828,127.074924027989,37.550471317987,15.6895,329949.679648321,4157683.97949797,127.074934933525,37.550487109064,15.6895
1687,329948.68622533,4157682.24329321,127.074924095654,37.550471285159,15.69,329949.686734529,4157683.97504993,127.074935014734,37.550487070302,15.69
1688,329948.692240237,4157682.23931047,127.074924164634,37.55047125039,15.691,329949.69164978,4157683.97170204,127.074935071125,37.550487041049,15.691
1689,329948.698507257,4157682.23578904,127.07492423636,37.550471219824,15.6916,329949.694442673,4157683.97018018,127.074935103078,37.550487027855,15.6916
